,name,unit_cogs
5422,NAP SPIR KRAKOWSKA 0_2 SLIWKA,5.77
5423,NAP SPIR SASKA 0_1 DZIKA ROZA,4.21
5424,NAP SPIR SASKA SLIWKA 0_1,2.79
5425,NAP SPIR SOPLICA 0_1 CYTRYNOWA Z MIODEM.,3.5
5426,NAP SPIR SOPLICA 0_1 MIRABELKA,3.84
5427,NAP SPIR SOPLICA CYTRYNA 0_5 L,16.3
5428,NAP SPIR SOPLICA PIGWOWA 0_1,3.63
5429,NAP SPIR SOPLICA WISNIOWA 0_5 L,16.4933333333333
5430,NAP SPIR SOPLICA WISNIOWA 36% 0_1L,3.69
5431,NAP SPIR WISNIOWKA  0_1 L,3.19
5432,NAP SPIR ZOLADKOWA GORZKA 36% 0_2L,8.07
5433,NAP SPIR ZOLADKOWA GORZKA 36% 0_5L,17.45
5434,NAP SPIR ZOLADKOWA GORZKA Z MIETA 0_2L,7.6325
5435,NAP SPIR ZO?ADKOWA GORZKA 0_1 36%,3.95692307692308
5436,NAP SPIR ZO?ADKOWA GORZKA Z FIGA 0_5 L,17.3
5437,NAP SPIR ZO?ADKOWA Z MIETA 0_1 ML,4.13
5438,NAP SPIR ZYTNIOWKA 0_1 CHLEBOWA,2.32
5439,NAP SPOLICA PRZYPALANA 0_5 L,16.7
5440,RUM GOLD 0_2,8.55
5441,SPIRYTUS 0_2 L 95%,14.17
5442,WHISKEY JACK DANIELS 0_7-SZKLANKI,76.05
5443,WHISKY BALLANTINES 0_5 L,29.54
5444,WHISKY BALLANTINES 07+SZKL,46.21
5445,WODKA 1906 0_1 ML,3.15543307086614
5446,WODKA 1906 0_2L,5.59196078431373
5447,WODKA 1906 0_5L 40% LUBLIN,12.8
5448,WODKA ABSOLWENT 0_5L,13.79
5449,WODKA CZYSTA DE LUXE 0_5 L,13.81
5450,WODKA CZYSTA DE LUXE 40% 0_7L,22.3
5451,WODKA CZYSTA ZOLADKOWA 0_1 ML,3.72
5452,WODKA FINLANDIA 0_5L  40%,22.2
5453,WODKA KRUPNIK PREMIUM 0_2L,6.72
5454,WODKA KRUPNIK PREMIUM 0_5 L,13.5825
5455,WODKA KRUPNIK PREMIUM 0_7 L,20.77
5456,WODKA LUKSUSOWA 0_2L,6.89
5457,WODKA OGINSKI 0_5 L,19.99
5458,WODKA PAN TADEUSZ 0_5L,18.21
5459,WODKA SOPLICA 0_5L,16.29
5460,WODKA STOCK 0_7L,24.99
5461,WODKA TATRA 0_7 L,16.79
5462,WODKA WALET 0_2 40%,5.66
5463,WODKA WYBOROWA 0_5 L,16.74
5464,WODKA WYBOROWA 40% 0_2L BUT.,6.995
5465,WODKA ZUBR 0_5 L,11.817
5466,WODKA ZUBR 0_9,2.7305042016806698
5467,WODKA ZUBROWKA BIALA 0_2L,6.663571428571429
5468,WODKA ZUBRÓWKA BIALA 0_1,3.76571428571429
5469,WODKA ZUBRÓWKA BIA?A 0_5 L,13.9519047619048
5470,WODKA ZUBRÓWKA BIA?A 0_7 L,22.014
5471,WODKA ZUBRÓWKA Z TRAWA 0_5 L,16.7
5472,ZESTAW LIKIEROW +KIELISZEK,23.63
5473,SZAMPAN CIN CIN BIALY 0_75L,10.46
5474,SZAMPAN DORATO ROZOWE P/SLODKIE 0_75 L,7.86
5475,SZAMPAN MICHEL  ANGELO 0_75L B/SLOD,7.71
5476,SZAMPAN MICHEL ANGELO 0_75,7.71
5477,SZAMPAN SOWIETSKOJE IGRIST.0_7 L,2.87
5478,WINO BULGARIS POL/SLODKIE ROZOWE 0_75,5.0
5479,WINO CARTE VIGNA 0_75 ML B/PÓLW,8.92
5480,WINO CIN CIN ORANCINI 1L,13.68
5481,WINO ELSOL CZ/PÓ?S? 0_75 L,14.0
5482,WINO FRESCO B/PS 0_75L,7.24
5483,WINO FRESCO ROZOWE P/SL,7.134
5484,WINO MOGEN  0_75 LROZOWE P/S?OD,13.01
5485,WINO MONTE ORYGINS? 0_75 L S?OD,11.49
5486,WINO MUSUJACE MANGO 0_75 ML,8.92
5487,WINO NERO 0_75 CZ P/WYT,9.01
5488,WINO SOPHIA 0_75 RED S?ODKIE,5.97
5489,WINO TOTINO 0_5 L GRANAT 14_5%,5.62
5490,WINO WALDWEIN 0_75 L POZOMKA S?ODKIE,7.6
5491,WINO WALDWEIN MALINA 0_75 L SLODKIE,7.6
5502,HEINEKEN 0_65 L,2.97
5503,PIWO BOJAN  WIELKOP.0_5 L B/ZW,2.5
5504,PIWO BOJAN FAJRANT 0_5 L B/ZWR,1.79
5505,PIWO BOJAN TOPOREK 0_5 L,4.0
5506,PIWO CIECHAN EKSPORTOWE 0_5 L BUT/ZWROT,2.68
5507,PIWO CIECHAN MIODOWE 0_5 L B/ZW,3.78
5508,PIWO DEBOWE MOCNE 0_5L BUTELKA,1.82
5509,PIWO DEBOWE MOCNE 0_5L PUSZKA,2.385
5510,PIWO DESPERADOS 0_4 L,2.18
5511,PIWO DESPERADOS RED 0_4 L,2.49
5512,PIWO EB 0_5 L B/ZWR,1.5
5513,PIWO EB 0_5 L PUSZKA,1.78
5514,PIWO FOX 0_5 L PUSZKA MOCNE,1.27
5515,PIWO FOX 0_5L PUSZKA JASNE,1.12
5516,PIWO HARNAS 0_5L BUTELKA,1.23
5517,PIWO HEINEKEN 0_5L B BEZ ZWROT,2.42
5518,PIWO KARMI 0_5L BUT /ZWROT,2.15
5519,PIWO KASZTELAN 0_5 BUTELKA,1.39
5520,PIWO KOZEL 0_5 L B/ZW CERNY,1.98
