,name,unit_cogs
6854,PAPRYKARZ SZCZECINSKI DEGA 250G,2.03
6855,PIWO KARMI 0_4 BUT CLASSIC,2.28
6856,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.,1.65
6857,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,1.65
6858,POMPKA PLAY DOLADOWANIE,3.87
6859,PROSZEK D/PIECZ.CYKORIA 18G,0.26
6860,PRZYPR.WARZYWKO 200G,1.74
6861,PUDL KETCHUP LAGODNY 480 G,3.24
6862,PUDL KETCHUP PIKANTNY 480G,3.12
6863,PUDL KONCENTRAT 30%SLOIK 200G,2.3
6864,SER BRIE PRESI NATURALNY 125G,3.22
6865,SLEDZ WIEJSKI EKSTRA W OLEJU 800G BECZKA,10.89
6866,SLEDZIKI GORSKIE/GRECKIE MIX 200G,3.75
6867,SLIWKI SUSZONE KRESTO 100G,1.81
6868,SOS PUDL SOS  SLODKO-KWASNY LAGOD.500G,4.27
6869,TWAROG SOLANKOWY WEDZONY 250G CYLINDER,3.28
6870,WIN MAJONEZ 400G,4.09
6871,WIN MAJONEZ 700G,5.55
6872,WIN ROSO? KOGUTEK 12 KOST.,2.63
6873,WIN SOS CHRZANOWY 250ML,3.63
6874,WIN SOS CZOSNKOWY 250ML,3.34
6875,WIN SOS TATARSKI 250ML,2.72
6876,WINO CARLO ROSSI ROZOWE P/WYT.9_5% 0_75L,13.48
6877,WODA CISOWIANKA 1_5 L N/GAZ.,0.903333333333333
6878,WODA ZYWIEC 1_5 N/G MALINA N/GAZ.,1.87
6879,WODKA STOCK PRESTIGE 500ML,16.89
6880,ZURAWINA SUSZONA FRESCO 100 G,2.77
8822,BATON 3BIT 46/51 G,0.96875
8823,CHIPSY LAYS ZIELONA CEBU 225G,5.55
8824,CHRZAN TARTY 160G VICTUS,1.27
8825,CHRZAN TARTY Z ZURAWINA SMAK 175 ML,1.34
8826,DZEM SLONECZNY OGROD BRZOSKWINIOWY 280G.,1.83
8827,DZEM SLONECZNY OGROD CZARNA PORZECZ.280G,1.83
8828,DZEM SLONECZNY OGROD TRUSKAWKOWY 280G,1.83
8829,FASOLA CZERWONA SLONECZNY OGROD 400G.,1.52
8830,HELLENA 1_75 L N/GAZ WINOGRONO,1.67
8831,HELLENA ORENZADA CZERWONA 1_25 L GA,1.27
8832,HERBATNIKI FAMILIJNE MASLANE 200G,2.72
8833,HOCHL KANAPKOWY Z SZYNKA 130 G,1.74
8834,JAJKO Z NIESPODZIANKA FERRERO 20G,2.02933333333333
8835,KAWA ROZP.NESCAFE CLASSIC 50G,6.52
8836,KETCHUP KOTLIN PIK.450G,2.73
8837,KETCHUP LAGODNY 250G TORTEX,1.99
8838,KETCHUP LAGODNY 470 G TORTEX,2.34
8839,KINDER BATON 2 SZT MAXI,1.68
8840,KNORR DELIKAT UNIWERSALNA 200G,3.29
8841,KONCENTRAT POMIDOROWY 190 G SLON.OGROD,1.02
8842,KONCENTRAT POMIDOROWY 80G SLONECZNY OGRO,0.73
8843,KUBUS GO MARCHEW JABLKO MALINA 0_3L,1.21
8844,KUBUS WATER 0_5L  CYTRYNOWA,1.35
8845,MAK.LUBELLA KOKARDA 400G,2.53
8846,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,1.21
8847,MARGARYNA DELMA EXTRA 250G KUBEK,2.225
8848,MIGDALY KALIFORNIJSKIE FRESCO 80 G,4.13
8849,MIX EKSTRA PASLECKIE 200G.,2.06
8850,MUSZTARDA PIEKIELNNA 200G PEGAZ,1.35
8851,MUSZTARDA SAREPSKA 200G PEGAZ,1.36
8852,NAP COCA COLA 2_25 L PET,3.75
8853,NAP ENERGETYCZNY V-MAX 0_25L PUSZKA,0.872075471698113
8854,NAP IZOTON.0_75 ML AMOWE BLU,1.2
8855,NAP.FRUGO CZARNE 250ML,1.01
8856,OLEJ NIEZBEDNY 1L,3.52
8857,OLIWA BASSO Z OLIWEK SANSA 0_5L,9.1
8858,ORZESZKI DJ 150 G NIESOLONE PUSZKA,2.53
8859,ORZESZKI ZIEMNE OK SOLONE 150G PUSZ,2.53
8860,PAPRYKA KONS.SLONECZNY OGROD 650G,2.87
8861,PIWO KARMI 0_4 BUT CLASSIC,2.28
8862,PIWO PERLA CHMIELOWA 0_5L BUT.B/ZWROT.,1.65863636363636
8863,PIWO PERLA EKSPORT 0_5L BUT.BEZZWROTNA,1.65969696969697
8864,PLATKI STRAWBERRY MINIS PACIFIC 250G,4.25
8865,POMPKA PLAY DOLADOWANIE,3.87
8866,PRZYPR.WARZYWKO 200G,1.74
8867,PUDL KETCHUP LAGODNY 480 G,3.24
8868,PUDL KETCHUP PIKANTNY 480G,3.12
