,name,unit_cogs
6460,TABLETKI PIEC ZIÓL GARD?O,3.6
6461,WAFLE RYZOWE W CZEK.MLECZNEJ SONKO65 G,2.09
6462,WAFLE RYZOWE W CZEKOLADZIE 65 G SONKO,2.06
6463,WAFLE SUNNY GRAHAM 60 G,1.83
6464,WEGIEL DO GRILA 2 KG,4.69
6465,WIN BUDYN CZEKOLADOWY B/CUKRU 38 G,0.72
6466,WIN BUDYN SMIETANA DO CIAST,0.85
6467,WIN GALARETKA PRZEZROCZYSTA 71 G,1.46
6468,WIN MAJONEZ 300 G,3.75
6469,WIN SOS BOROWIKOWY,2.29
6470,WORKI NA SMIECI 60L*18 SZT,2.74
6471,ZUREK BUTELKA 0_5 L,1.31
8355,BANDAZ 5 CM *4 M,0.31
8356,BATERIA 44 R3 MAXELL,0.78
8357,BOROWIK SUSZONY 20 G,3.35
8358,BRYKIET 2 KG,4.69
8359,CEBULKA MARYNOWANA 305 G OLE,3.25
8360,CHRUPKI KUKURYDZIANE 200G,1.59
8361,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G,2.4
8362,CZARNUSZKA 50 G,2.17
8363,CZEK ALPEN GOLD 100 G MLECZNA,2.04
8364,CZEK.ALPEN GOLD 90G TRUS.,2.13
8365,DR O BUDYN SLODKA CHWILA CZEK+WISNIA,1.07
8366,DR O KISIEL SLOD CHWILA CZ_PORZECZKA AGR,1.31
8367,DR O KISIEL SLOD.CHWILA MANGO+ANANAS32 G,1.07
8368,DR O KISIEL SLODKA CHWILA 32 G TRUS,1.07
8369,FASOLA BIALA 400G SLON.OGROD,1.52
8370,FASOLA PIEKNY JAS 400 SARITA,2.37
8371,FRYTKI 750 G SUPER,7.16
8372,GOLARKA VENUS 2 SZT,2.04
8373,GROCH PO?ÓWKI400 KROS,0.85
8374,JAB?KO PRAZONE 900G,5.31
8375,KASZKA MANNA 400 G SARITA,0.93
8376,KLEJ SUPER GLU,1.07
8377,KNORR BARSZCZ BIALY 45 G,1.19
8378,KNORR G K BOROWIKOWA,0.93
8379,KNORR NUDLE CEBULOWE Z SEREM,1.68
8380,KNORR NUDLE POMIDOROWA LAGODNA,1.26
8381,KONSERWA TURYSTYCZNA 300G EVRO,1.49
8382,KRAKUS BARSZCZ CZERW.300 ML KONC,2.87
8383,KRAKUS GULASZ ANGIELSKI  155G,2.75
8384,KRATKA DO WYSMAZENIA 200G,2.15
8385,KROKIETY Z MIESEM  GRZESKOWIAK,4.95
8386,KROKIWTY Z KAP.I GRZYBAMI 400G,4.17
8387,KUBUS MULTIWITAMINA 300 ML,1.31
8388,LOWICZ DZEM CZEKO BRZOSKWINIA 250 G,5.29
8389,LOWICZ DZEM CZEKO TRUSKAWKLA 250 G,5.29
8390,LOWICZ DZEM CZEKO WISNIA 250 G,5.29
8391,MAK SULMA PAPPARDELE 320 G,2.39
8392,MAKA KUKURYDZIANA 500G,2.45
8393,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,2.02
8394,MLEKO KOKOSOWE 250 ML,3.17
8395,MLEKO KOKOSOWE 250 ML BANAN,3.4
8396,MLEKO KOKOSOWE 250 ML CZEKOLADA,3.4
8397,MLEKOLAKI CHOCO 250 G,2.91
8398,NAP TYMBARK 0_3 ML JAB?KO,1.5
8399,POWIDLA WEGIERKOWE 290 HERBOPOL,3.34
8400,PUDL KETCHUP PIKANTNY 480 G,3.28
8401,PUDL KLOPSIKI W SOS GRZYB.600G,4.66
8402,PUDL KONCEN.POMIDOROWY 310 G,3.37
8403,RUSIECKI KIE?BASA DROBIOWA 280 G SLOIK,5.82
8404,SEKACZ ADVOKAT 32 G,0.75
8405,SEZAM KRESTO 200 G,1.45
8406,SMAK MAK FLAKI W ROSOLE 800 G,7.2
8407,SMAK MAK GALARETKA Z KURCZAKA 200G,3.15
8408,SMAK MAK GALAT WIEPRZOWY 200G,3.15
8409,SMAK MAK JAJKO Z SZYNKA W GALARECIE 200G,3.5
8410,SMAK MAK MARCHEWKA Z GROSZKIEM 500G,2.45
8411,SMAK MAK NUGGETS  300G,5.52
8412,SMAK MAK PIEROGI Z SEREM 400G,4.45
8413,SMAK MAK SMALEC Z MIESEM 200G,2.55
8414,SMAK MAK SMALEC ZE SKWARKAMI 200G,2.55
8415,SMAK MAK SUROWKA Z KUKURYDZA 300G,2.29
8416,SMAK MAK SURÓWKA KOPERKOWA 300G,2.29
8417,SMAK MAK SURÓWKA POROWA 300G,2.29
8418,SMAK MAK SURÓWKA RARYTAS 300G,2.29
8419,SMAK MAK SURÓWKA WIOSENNA 300 G,2.29
8420,SMAK MAK ZAPIEKANKA Z PIECZARKAMI 250 G,3.42
8421,SOK Z GRANATU 1 L 100%,7.41
8422,SOK Z GRANATU 250 ML  100%,2.56
8423,SOK Z WISNI 750 ML,5.67
8424,SOK Z ZURAWINY 750 ML,5.67
8425,SOL HIMALAJSKA ROZOWA 500 G,2.45
8426,SOS WEGIERSKI Z PIECZ.550G DAWTONA,2.67
8427,TABLETKI PIEC ZIÓL GARD?O,3.6
8428,VITAFIZZ WIT C,3.05
8429,WAFLE RYZOWE W CZEK.MLECZNEJ SONKO65 G,2.09
8430,WAFLE SUNNY GRAHAM 60 G,2.28
8431,WEDEL CZEKOLADA 100G CREME BRULLE,2.35
8432,WEGIEL DO GRILA 2 KG,4.69
8433,WIN BUDYN SMIETANA DO CIAST,0.85
8434,WIN GALARETKA PRZEZROCZYSTA 71 G,1.46
8435,WIN KISIEL MALINA Z IMBIREM 36 G,0.98
8436,WIN MAJONEZ 300 G,3.09
8437,WORKI NA SMIECI 35L*26SZT,2.15
8438,ZAPIEKANKA Z KEBABEM 240 G,2.8
10369,AMINO BLYSK .POMIDOROWA Z PIETRUSZKA,1.02
10370,APPETITA KOLENDRA 15 G,0.99
10371,BATERIA R3 WARTA ALKAICZNA,0.78
10372,BERLISO 180 G +20 G CZEKOL,1.68
10373,BRYKIET 2 KG,4.69
10374,CATERING SANDWICH 180 G,3.0
10375,CATERING SANDWISCH 180 G,3.0
10376,CHRUPKI KUKURYDZIANE 200G,1.59
10377,CIASTKA KRAKUSKI DESEROWE Z CUKREM 200G,2.4
10378,CZARNUSZKA 50 G,2.17
10379,CZEK.ALPEN GOLD 90G TRUS.,1.86
10380,DR O KISIEL SLOD CHWILA CZ_PORZECZKA AGR,1.31
10381,DR O KISIEL SLOD.CHWILA MANGO+ANANAS32 G,1.07
10382,FASOLA BIALA 400G SLON.OGROD,1.52
10383,FASOLA PIEKNY JAS 400 SARITA,2.37
10384,FASOLKA ZÓ?TA 400 G MROZONA,3.27
10385,FRYTKI 750 G SUPER,7.16
10386,GROCH PO?ÓWKI400 KROS,0.85
10387,JAB?KO PRAZONE 900G,5.31
10388,KASZKA MANNA 400 G SARITA,0.93
10389,KLEJ SUPER GLU,1.07
10390,KNORR FIX RURKI Z KURCZAKIEM,2.09
10391,KNORR G K BOROWIKOWA,0.93
10392,KNORR NUDLE CEBULOWE Z SEREM,1.68
10393,KNORR NUDLE POMIDOROWA LAGODNA,1.26
10394,KONSERWA TURYSTYCZNA 300G EVRO,1.49
10395,KONSERWA TYROLSKA 300G EVRA,1.49
10396,KRAKERST 110 G CEBULOWE POL.MLYN,1.36
10397,KRAKERST 110 G SOLONE POL.MLYNY,1.36
10398,KRAKUS GULASZ ANGIELSKI  155G,2.75
10399,KRATKA DO WYSMAZENIA 200G,2.15
10400,KROKIETY Z MIESEM  GRZESKOWIAK,4.95
10401,KROKIWTY Z KAP.I GRZYBAMI 400G,4.17
10402,KUBUS MULTIWITAMINA 300 ML,1.31
10403,LIZAK LOLLIPOP,0.84
10404,LOWICZ DZEM CZEKO WISNIA 250 G,5.16
10405,MAK SULMA PAPPARDELE 320 G,2.39
10406,MAKA KOKOSOWA 1 KG,8.15
10407,MANGO W SYROPIE 425 NETTO,2.91
10408,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,2.02
10409,MARYNATA 160 G KLASYCZNA,2.53
10410,MIESZANKA STUDENCKA 40 G POL.MLYNY,1.32
10411,MLEKO KOKOSOWE 250 ML,3.17
10412,MLEKO KOKOSOWE 250 ML BANAN,3.4
10413,MLEKO KOKOSOWE 250 ML CZEKOLADA,3.4
10414,MLEKO KOKOSOWE 250 ML TRUSKAWKA,3.4
10415,NAP CAFFE CAPPUCCINO 250 ML,1.59
10416,NAP IZOTONI MOVE LEMON 750 ML,1.21
10417,ORZESZKI ZIEMNE W KARMELU 40 G,0.87
10418,PALUSZKI SOLONE 125 G POLSKIE MLYN,1.36
10419,PECZAK KUJAWSKI 900 G,2.2
10420,PERSIL 1_4 KG COLOR,12.59
10421,PRETZEL 100 G CHIPS,1.78
10422,PRZYPRAWA POMID+CZOSNKOWA Z CZARNU 50 G,3.38
10423,PUDL KETCHUP ?AGODNY 410 G,4.22
10424,PUDL KETCHUP PIKANTNY 480 G,3.28
10425,PUDL KONCEN.POMIDOROWY 310 G,3.37
10426,RUSIECKI KIE?BASA DROBIOWA 280 G SLOIK,5.82
10427,SMAK MAK FLAKI KROLEWSKIE 800G,7.4
10428,SMAK MAK FLAKI W ROSOLE 800 G,7.2
10429,SMAK MAK FLAKI WOLOWE 900G,7.7
10430,SMAK MAK GALARETKA Z KURCZAKA 200G,3.15
10431,SMAK MAK GALAT WIEPRZOWY 200G,3.15
10432,SMAK MAK INDYK W GALARECIE 200G,3.5
10433,SMAK MAK MEDALIONY Z SEREM 315 G,5.52
10434,SMAK MAK NUGGETS  300G,5.52
