,name,unit_cogs
11457,BELLA PODPASKI NORMAL MAXI 10,2.09
11458,BELLA PODPASKI NOVA MAXI 10,2.57
11459,BELLA PODPASKI PERFECTA GREEN,2.89
11460,PLYN DO ?AZIENKI 1 L ZÓ?TY,4.39
11461,PODPASKI BELLA  NOVA 10 SZT,2.05
11462,SZAMPON HEADS SHOULDERS 400 ML PIELEGNAC,10.99
11463,BALON KOLOR,0.21
11464,ZESZYT W LINIE 16 K,0.59
12163,CATERING HAMBURGER  Z CZOSNKOWYM,2.9
12164,CATERING HAMBURGER 225G Z AMERYK.,2.9
12165,CATERING SANDWICH CURRY,3.0
12900,DANIE KACHNY PULPETY,2.75666666666667
12901,GROSZEK ZIELONY MROZONY 450 G,2.97
12902,POMIDORY KROJONE 400 ML PUSZKA SLON.OGRÓ,1.59
12903,SP GALAT WIEPRZOWY 200G,2.96
12954,MAR DELMA EXTRA 450 G,2.29170731707317
12955,MAR KASIA 250G,1.5833333333333302
12956,MAR PALMA BIELMAR 250G Z MURZYNKIEM,1.64
12957,MAR PALMA KRUSZWICA 250G,1.29153846153846
12958,MAR SNIADANIOWA 450 G,2.19
12959,MAR ZWYKLA 250G KRUSZWICA,1.3126582278481
12960,MARGARYNA NIEZB?DNA Z MAS?EM 500G,1.87
12961,MASLO OSELKOWE 275G JAGR,3.06
12962,OLEJ KUJAWSKI 0_5L,3.19
12963,OLEJ KUJAWSKI 1L,4.52
12964,OLEJ LNIANY 200 ML,5.52
12965,OLEJ NIEZBEDNY 0_5L,2.81
12966,OLEJ SLONECZNIKOWY BARTEK 1L,6.24
12967,PROFI PASZTET 131 G PIKANTNY,1.16
12968,PRYMAT CZOSNEK GRANULOWANY 20 G,0.89
12969,BUTELKA-0_33,0.42
12970,KOSZYCZEK OD TRUSKAWEK,1.6
12971,KARMA CHAPPI Z DROBIEM 400 G,3.15
12972,KARMA DO PSA PEDIGREE 150 GR MARKIES,1.66
12973,KARMA MR DOG 415 G PUSZKA WOLOW+WARZYW,1.46
12974,KARMA MR DOG SUPREM 500G,2.15
12975,KARMA MR DOG SUPREME 500G,2.15
12976,POMPKA ORANGE 5 ZL,3.87
12977,POMPKA SIMPLUS 5 ZL,3.83
12978,PODKOLANOWKI 2PARY,1.62
12979,PODKOLANOWKI-SKARPETY 2 PART,1.53
12980,RAJSTOPY 15 DEN INEZ,3.15
12981,RAJSTOPY 15 DEN M INEZ,3.15
12982,SKARPETY FITN,4.55
12983,SKARPETY MESKIE,2.23
13420,BELLA HERBS 12 Z WERBENA,2.51
13421,BELLA PODPASKI BLUE MAX,2.89
13422,BELLA PODPASKI NORMAL 20 B/SKRZYD,1.778
13423,BELLA PODPASKI NORMAL MAXI 10,2.09
13424,BELLA PODPASKI PERF.BLUE 10,3.58
13425,EVA MYDLO W PLYNIE Z DOZOW.500 ML,3.71
13426,TAMPON BELLA A/8 REGULAR,3.15
13427,DLUGOPIS PSTRYKANY,0.74
14230,BOBOVITA KASZKA MLECZ/RYZ TRUSKAWKI,6.93
14231,BOBOVITA KASZKA MLECZ/RYZ Z BANANEM,7.05
14232,CATERING HAMBURGER 225G Z AMERYK.,2.9
14233,CATERING SANDWICH CURRY,3.0
15020,DANIE KACHNY PULPETY,2.81
15021,GROSZEK ZIELONY MROZONY 450 G,2.97
15067,MAR DELMA EXTRA 450 G,2.27964285714286
15068,MAR FLORA 400G,6.31
15069,MAR KASIA 250G,1.595
15070,MAR PALMA BIELMAR 250G Z MURZYNKIEM,1.605
15071,MAR PALMA KRUSZWICA 250G,1.4575
15072,MAR ZWYKLA 250G KRUSZWICA,1.34828571428571
15073,MARGARYNA NIEZB?DNA Z MAS?EM 500G,1.8633333333333304
15074,MASLO ROSLINNE 250 G KRUSZ,1.66
15075,OLEJ KUJAWSKI 1L,4.81826086956522
15076,OLEJ LNIANY 200 ML,5.52
15077,OLEJ NIEZBEDNY 0_5L,2.81
15078,OLEJ SLONECZNIKOWY BARTEK 1L,6.24
15079,PROFI PASZTET 131 G PIKANTNY,1.16
15080,BUTELKA-0_33,0.42
