,name,unit_cogs
4583,MAKA ZIEMNIACZANA 500G,1.78583333333333
4584,MIGDALY PLATKI 70 G HELIO,5.4
4585,MIOD LIPOWY 220 PASIEKA B.,4.88
4586,MUSZTARDA STOLOWA 0_9L PEGAZ,3.27
4587,MUSZTARDA STOLOWA 200G PEGAZ,1.31125
4588,NAP AQA 1_5 L GAZ ZURAWINA,0.74
4589,O AMELIA CZEKOL.100G ROZNE,1.4
4590,O CIASTKA OREO 44G,0.89
4591,O CIASTKA OREO 96 G,3.56
4592,O CIASTKA OREO110 G,2.34
4593,O CIASTKA PAPITA 0_71 G ROZNE,0.7
4594,O CIASTKA PIEGUSKI 135 G ROZNE,2.25
4595,O CUKIERKI KROWKA 1 KG,12.68
4596,O DROPS WINTHERS 50 G,1.45
4597,O DROZDZE PIEK.100G,0.8
4598,O JOGOBELA 400 G,2.15
4599,O JOGURT GRATKA 115 G,0.55
4600,O KAWA INKA 150 G,2.9
4601,O KAWA NESCAFE 100G,7.51
4602,O KAWA TCHIBO FAMIL 250 G,4.69
4603,O KINDER BLENO MINI,5.22
4604,O KRAKERSY SUPER 180G,2.43
4605,O KRARERSY TALARKI 155G,2.59
4606,O MASLANKA MRAGOWSKA 1 L,2.02
4607,O ORZESZKI NIC NAC 40 G,1.65
4608,O ORZESZKI NIC NIC 125 G,4.35
4609,O PALUSZKI LAJKONIK CEBUL 150 G,1.99
4610,O PALUSZKI LAJKONIK JUNIOR 250G,2.39
4611,O PALUSZKI LAJKONIK SOLONE 300 G,2.23
4612,O POPCORN 250 G,1.93
4613,O ROGAL 7 DAYS 110G,1.31
4614,O ROGAL 7 DAYS ROZNE 60G,1.02
4615,O SER KANAPKOWY 130 G,1.75
4616,O SER MASCARPONE 250G,4.6
4617,O SER MOZZARELA 125 G,2.81
4618,O SEREK ALMETTE RÓZNE 150 G,2.71
4619,O SEREK KOLUS 150 G,2.25
4620,O SEREK WIEJSKI 200G,1.45
4621,O SLONECZNIK PRAZONY 80 G,0.8
4622,O SMIET CREMONA D/KAWY 80 G,1.02
4623,O WAFLE FAMIL.GOFROWE 150G /160 G,2.62
4624,O WAFLE FAMILIJNE 180 G,2.05
4625,O WAFLE GRZESKI W CZEK 48 G G ROZNE,0.8
4626,O WAFLE LUSETTE 50 G,0.86
4627,O WAFLE PRINCESA 33 G ROZNE,0.8
4628,O WAFLE ZEBRA 37 G,0.65
4629,OCET 0_5L 10% PEGAZ,1.21
4630,OCET KULINARNY 0_480 ML L PLASTIK,0.92
4631,OGORKI MALOSOLNE  LUZ,16.0
4632,PALUSZKI BESKIDZKIE SOLONE 300G,2.14
4633,PAPIER TOALETOWY 8 2W MEA,3.19
4634,PASTA Z SUSZONYCH POMID.250G OLE,4.65
4635,PASZTET DROBIOWY  DROP 160,1.45
4636,PESTKI DYNI 100G FRESCO,3.71
4637,PIECZARKI MAR. URBANEK 290 G,3.49
4638,PIEROGI RUSKIE 400G GRZESK.,3.62
4639,PIEROGI Z SEREM 400 G GRZESKOWIAK,4.19
4640,PIEROGI ZE SZPINAKIEM,3.9
4641,PIWO BOJAN TRADYCYJNE 0_5 B/ZWR,2.78
4642,PLATKI OWSIAN GORSKIE 500G,1.87
4643,POLEWA BIALA 100 G DELECTA,2.25
4644,POMIDORY CA?E 400 G SLONECZ.OGROD,1.57
4645,POWIDLA SLIWKA SLON.OGROD 290G,2.25
4646,POWIDLA STOVIT 240 G,2.3
4647,PRZYPRAWA DO MIESA MIELONEGO CYKORIA,0.77
4648,PUDL GOLABKI W POMID 500 G,5.29
4649,PUDL KUKURYDZA 400G PUSZKA,2.0766666666666698
4650,PYZY WIEJSAKIE DOLCZEWSKI,2.9
4651,RODZYNKI 100G KRESTO,1.46
4652,ROLNIK FASOLKA SZPAR. ZIEL 720G,2.84
4653,S SERNIK,9.5
4654,SALATKA WARZYWNA 500 G SKORUPKA,1.76
4655,SERDELKI Z DROBIEM,9.29824561403509
4656,SIEMIE LNIANE 400 G,2.9
4657,SKORUPKA BURACZKI MIAZGA 385G,1.6
4658,SKORUPKA SALATKA WARZYWNA 500 G,1.95
4659,SKORUPKA SALATKA WARZYWNA 875 G,2.48
4660,SLONECZNIK LUSKANY  200G HELIO,2.08
4661,SMALEC WIEPRZOWY 200 G JAGI,1.02
4662,SOL 1KG O.SOLE,1.13
4663,SOL KUJAWSKA 1 KG JODOWANA,0.74
4664,SONKO RYZ 1 KG BIALY,2.59
4665,SOS BOLONSKI  SLOIK DAWT 550G,2.67
4666,SOS DO LODOW 200 G TRUSK,0.5
4667,SOS SLODKO-+KWASNY SLOIK DAWT,2.67
4668,SP FLAKI WIEPRZOWE 0_9KG,7.91
4669,SP KURCZAK W GALARECIE,4.09
4670,SP SMALEC CZYSTY 180G,2.89
4671,SP SMALEC Z CEBULA I CZOSNKIEM,2.89
4672,SP SMALEC Z SKWAR/MAJER 180G,2.89
4673,SUCHARY DELIKATESOWE 290G MAMU,3.71
4674,SUROWKA KUBEK,2.13
4675,SZPARAGI KONSERWOWE 212ML ROLNIK,5.63
4676,VEGETA 200G,2.46
4677,VEGETA 75G,1.17
4678,VIFON DANIE W STYL.TAJSKIM,3.9
4679,WAFLE KUKURYDZIANE 100GR,2.52
4680,WAFLE RYZOWE Z SLONECZ.SONKO,1.57
4681,WAFLE SUNNY 60 G NATURALNE,1.83571428571429
4682,WIN  SOS BOLONSKI ITALIANO 46G,2.3
4683,WIN BARSZCZ CZERWONY 60 G,1.22
4684,WIN BARSZCZ CZERWONY INSTANT 170 G,4.31
4685,WIN BUDYN MALINOWY 60GR,0.75
4686,WIN BUDYN WANILIOWY 60G,0.75
4687,WIN GALARETKA AGRESTOWA 79G,1.23
4688,WIN GALARETKA BRZOSKWI?. 79GR,1.23
4689,WIN GALARETKA POMARANCZOWA 75 G,1.23
4690,WIN KISIEL TRUSKAWKOWY 77G,0.78
4691,WIN KISIEL WISNIOWY Z CUK 77G,0.7
4692,WIN PAPIRUS Z CZOSNKIEM,2.9
4693,WIN POMYSL..ZAPIEKANKE Z SZYNKA,2.19
4694,WIN POMYS? NA RYBE PO GRECKU 42 G,2.18
4695,WIN ROSOL DROBIOWY 120G,2.58
4696,WIN ROSOL DROBIOWY 60G,1.18
4697,WIN SOS GRZYBOWY 34G,1.02
4698,WIN SOS PIECZ/CIEMNY 30G,1.12
4699,WIN SOS PIECZARKOWY 34G,1.02
4700,WIN SOS PIECZENIOWY JASNY,1.03
4701,WIN ZELATYNA SPOZYWCZA,3.62
4702,WIN ZUPA OGORKOWA 44GR,2.13
4703,WIN ZUPA ZUREK 49 G,1.186
4704,ZAPRAWA CYTRYNOWA 500G,1.46
4705,ZELATYNA SPOZYWCZA 50G CYKORIA,2.50176470588235
4706,ZELATYNA Z PRZYPR.CYKORIA,1.5283333333333302
4707,ZESTAW SW Z KUBKIEM,8.88
4708,ZUPA PIECZARKOWA 41G AMINO,1.27
4709,ZUPA PIECZARKOWA NORDIS,4.33
4710,ZUPA VIFON TAJSKA,0.958571428571428
