,name,unit_cogs
7827,PAP LM LINK FORWARD,11.676666666666698
7828,PAP LM LINK MINT,11.67
7829,PAP LM LINK MINT,11.66
7830,PAP LM LINK RED,11.84
7831,PAP LM MINT,12.06
7832,PAP LM RED,11.67
7833,PAP LUCKY STRIKE  BLUE 22 SZT,12.18
7834,PAP LUCKY STRIKE 20 FLOW,11.85
7835,PAP LUCKY STRIKE 22 RED,12.18
7836,PAP MARLBORO  GOLD,12.56
7837,PAP MARLBORO GOLD MIEK.,12.18
7838,PAP MARLBORO RED MIEKK,12.049375
7839,PAP MARLLBORO. RED,12.56
7840,PAP MOCNE 20,10.859375
7841,PAP MOCNE JASNE,10.95
7842,PAP PAL MAL BLUE,10.69
7843,PAP PAL MAL LINK BLU,10.7017391304348
7844,PAP PAL MAL MINT,10.826153846153801
7845,PAP PAL MAL MINT  LINK,10.7008
7846,PAP PAL MAL PSTRYK,10.9
7847,PAP PALL MALL RED,10.66
7848,PAP PAPIEROSY NA SZT,0.55
7849,PAP PS  66 RED 100,9.89571428571429
7850,PAP PS  BLU 100,9.85
7851,PAP PS 66 BLUE 20,9.78
7852,PAP PS BLACK,9.78
7853,PAP PS BLACK 100,9.96
7854,PAP PS BLU LINK,9.93728571428571
7855,PAP PS GOLD,9.78
7856,PAP PS GOLD 100,10.1
7857,PAP PS MINT LINK,9.48
7858,PAP PS RED 20,9.78
7859,PAP RGD  MINT,9.99
7860,PAP RGD BLU,9.86
7861,PAP RGD LINK BLU,9.99555555555556
7862,PAP RGD MINT SUP.SLIM,9.96
7863,PAP RGD SUPER PINK,10.1
7864,PAP ROTHMANS BLU 100,10.1075
7865,PAP ROTHMANS BLU LINK,9.95
7866,PAP ROTHMANS MINT LINK,9.95
7867,PAP ROTHMANSY CLICK 20,9.85
7868,PAP ROTHMANSY CLICK LINK,9.55
7869,PAP ROTHMANSY RED 100,10.3954166666667
7870,PAP ROTMANSY  20 RED,10.31275
7871,PAP ROTMANSY 20 BLU,10.4604
7872,PAP WEST,10.759473684210501
7873,PAP WEST JCE COOL BLEND CI?KIE,10.84
7874,PAP WINSTON BLUE,9.86
7875,PAP WINSTON RED,9.86
7876,TRUSKAWKI MROZONE 450 G,6.44
7877,TYTON PS BLAC,11.04375
7878,WODA 0_5 L,0.59
7879,WODA AQA 0_5 L GAZ,0.37
7880,WODA AQA 0_5 L N/G,0.37
7881,ZAPALINCZKA,0.9
7882,ZAPALKI,0.08
7883,ZAPALNICZKA KOLOR,0.92
9823,CYGARETKI 1 SZT,1.0
9824,EQLUB 10 ML,5.05
9825,EQLUB 10 ML,5.05
9826,EQLUB 10 ML,5.05
9827,GILZY 250+25% GOLDEN,2.89
9828,GILZY GOLDEN 350,3.8
9829,HELP P?YN  DO WC 750 ML,2.34
9830,MASCOTTTE BIBULKA 50 SZT,0.59
9831,PAP CAMEL,11.64
9832,PAP CHESTERFIELD BLU 21,10.67
9833,PAP CHESTERFIELD PSTRYK 20,10.67
9834,PAP CHESTERFILD 100 BLU,10.0083333333333
9835,PAP CHESTERFILD RED,10.672058823529401
9836,PAP CHESTERFILD RED 100,9.91
9837,PAP LD BLUE CIENKIE,10.7475
9838,PAP LD BLUE T,10.1997802197802
9839,PAP LD LINK PSTRYK,10.35
9840,PAP LD MENTHOL SUPER SLIM,10.73
9841,PAP LD MINT,10.73
9842,PAP LD PINK SUPER SLIM,10.73
9843,PAP LD RED.,10.3123684210526
9844,PAP LD SILVER 2,10.6666666666667
9845,PAP LM BLU,11.7938461538462
9846,PAP LM LINK FORWARD,11.845999999999998
9847,PAP LM LINK MINT,11.67
9848,PAP LM LINK MINT,11.7025
9849,PAP LUCKY STRIKE  BLUE 22 SZT,12.18
9850,PAP LUCKY STRIKE 22 RED,12.18
9851,PAP MARLBORO  GOLD,12.56
9852,PAP MARLBORO GOLD MIEK.,12.18
9853,PAP MARLBORO RED MIEKK,11.9447619047619
9854,PAP MARLLBORO. RED,12.56
9855,PAP MOCNE 20,10.832650602409599
9856,PAP MOCNE JASNE,10.95
9857,PAP PAL MAL BLUE,10.69
9858,PAP PAL MAL LINK BLU,10.72
9859,PAP PAL MAL MINT,10.9078947368421
9860,PAP PAL MAL MINT  LINK,10.72
9861,PAP PAL MAL PSTRYK,10.9
9862,PAP PAPIEROSY NA SZT,0.55
9863,PAP PS  66 RED 100,9.8587037037037
9864,PAP PS  BLU 100,9.85
9865,PAP PS 66 BLUE 20,9.78
9866,PAP PS BLACK,9.78
9867,PAP PS BLACK 100,9.880555555555553
9868,PAP PS BLU LINK,9.85794117647059
9869,PAP PS GOLD,9.78
