,name,unit_cogs
3107,PAROWKOWA Z  DROBIEM KG,10.4592145015106
3108,PAROWKOWA Z SZYNKI  KG,16.745098039215698
3109,PASZTET DROBIOWY Z KURKAMI KG,21.128205128205106
3110,PASZTET WEDZONY  KG,8.30612244897959
3111,PIECZEN RZYMSKA KG,12.55
3112,POLEDWICA SOPOLCKA KG,18.0631578947368
3113,SMAKOSZKI KG,29.957142857142898
3114,SZYNKA DOMOWA KG,19.528571428571396
3115,SZYNKA KONSERWOWA  KG,16.15
3116,SZYNKA WIELKOPOLSKA KG,16.1065573770492
3683,ANANASY PLASTRY SANDRA 565 G,3.75
3684,BRZOSKWINIE SANDRA 820G,3.77
3685,FASOLA BIALA DAWTONA 400GR,1.63
3686,JABLKA PRAZONE BAKALLAND  SZARLOTKA 810,5.39
3687,KAMIS PRZYPRAWA DO RYB 20 G,1.82
3688,KONSERWA TURYSTYCZNA 300 G LAUR,1.99
3689,KONSERWA TYROLSKA 300 G LAUR,1.99
3690,KOPYTKA 400GR TACKA GRZESKOWIAK,3.43
3691,KROKIETY Z KAPUS/GRZYB.400GR GRZESKOWIAK,4.1
3692,LOWICZ DZEM WISNIA N/S?.,2.78
3693,MAKA POZNA?SKA BASIA 1KG,2.25
3694,OGOREK KISZONE LUZ,4.0
3695,PAPRYKARZ SZCZEC.AGRICO 156G,1.405
3696,PIECZARKI MAR.URBANEK 550G,4.92
3697,PIEROGI Z KAPUS/GRZYB.400GR GRZESKOWIAK,3.62
3698,PIEROGI Z MI?SEM 400GR GRZESKOWIAK,4.0
3699,PIEROGI Z SEREM/OWOC TACKA 4000GR,4.19
3700,PROFI PASZTET 250G FIRMOWY,2.4
3701,PROFI PASZTET 250G POMIDOR,2.4
3702,PROFI PASZTET DROB.FIRMOWY 131G,1.46052631578947
3703,PROFI PASZTET Z PAPRYKA 131G,1.38
3704,PROFI PASZTET Z POMIDOREM 131G,1.2812
3705,PROFI SZYNKA MIELONA 110G,1.74
3706,PUDL GROSZEK KONSERWOWY 400G,1.74
3707,ROLNIK SELER WYBORNY 370G,2.19
3708,SUROWKI WIELOWARZYWNE GRZESKOWIAK,5.0292853732293485
3709,TOREBKA NA BUTELK?,1.72
4421,JAJA LIPOWCZYK 6 SZT,2.58
4422,JAJKA 10 SZT LIPOWCZYK,5.2
4423,DELFINKI RYBNE PANIER.LUZ,7.4367816091954015
4424,FILET Z MINTAJA MROZONY,6.36
4425,FILETY SLEDZ_W SMIETANIE MARINUS 250 G,3.71
4426,FILETY SLEDZIOWE 300G ERA,4.41
4427,FILETY SLEDZIOWE OPIEKANE 800G,7.04
4428,FILETY SLEDZIOWE W OLEJU 170 G,3.33
4429,FILETY SLEDZIOWE W OLEJU 170 G LISNER,3.62
4430,FILETY SLEDZIOWE W POMIDZ.170 G,2.51
4431,FILETY Z MAKRELI W OLEJU 170 G FALA,3.75
4432,FILETY Z MAKRELI W POMID.175 G,2.91
4433,FLIETY Z MAKRELI 100G ALA KETCHUP,3.62
4434,LARUS DORSZ W GALARECIE 160 G,4.01
4435,LARUS RYBA PO GRECKU 170 G,4.28
4436,LARUS SLEDZ W GALARECIE 160 G,3.65
4437,MAKRELA WEDZONA,12.2290969899666
4438,P PASTA LOSOS ZE SZCZYPIORKIEM,1.54
4439,P PASTA Z MAKRELI LISNER,2.07
4440,P PASTA Z TUNCZYKA,1.7
4441,P PASTELLA JAJECZNA ZE SZCZYPIORKIEM,1.59444444444444
4442,P PLAT SLEDZ.SMAZONE LUZ,12.0
4443,P PLATY  MARYNOWANE,13.3813747228381
4444,P SLEDZ A LA MATIAS LUZ,9.85869565217391
4445,PAPRYKARZ Z LOSOSIA 135 G DEGA,1.21666666666667
4446,SALSA/RYBA DORSZOWATA Z WARZYWAMI KG,13.339622641509399
4447,SARDYNKA W POMID 110 G,2.38
4448,SLEDZ W POMID.170 G ORKA,2.25
4449,SLEDZIK NA RAZ  100G LISNER Z CEBULKA,1.65
4450,SLEDZIK NA RAZ 100G W SMIETANIE,1.65
4451,SZPROT W POMID.170 G ORKA,2.21
4452,TUNCZYK W OLEJU ORKA 170 G,3.71
4935,BIGOS DOMOWY KG,9.77142857142857
4936,BOCZEK WEDZ- PARZONY KG,17.8471337579618
4937,CWIARTKA Z KURCZAKA KG,5.55263157894737
4938,FRANKFUTERKI KG,23.7
