,name,unit_cogs
5256,PRINCESSA MLECZNA MAXI,0.8
5257,RAFFAELLO 150G,6.79
5258,ROGAL CHIPICAO 65G,1.21
5259,RURKI PAKOWANE W POL 120 G FLIS,2.54
5260,SCHWEPPES TONIC 1_5 L,3.25
5261,SERWETKI SW,1.85
5262,SMIEJZELKI NOM 2 ZIMOMINKI 90 G,2.04
5263,SPRAY BULLET ROLL,3.94
5264,SPRAY GAZ,2.1
5265,STAR MACZUGI 80 G,1.44
5266,SUPER SPRAY,1.75
5267,SUROWKA,2.13
5268,SUROWKA KUBEK,2.32
5269,SYROP MALINA 440 ML SPIZARNIA,2.62
5270,TALARKI 155 G LAJKONIK,2.81
5271,TIC TAC ORANGE 16G,1.18
5272,TIC TAK MALINA,1.14
5273,TIK TAK MIETA,1.18
5274,WAFELEK LUSETTE CZEKOLADA 50 G,0.83
5275,WAFELEK PEPPA30G,0.83
5276,WAFLE FAMIL.KAK/SMIETANKOWE 180G,2.025
5277,WAFLE FAMILIJNE 180 G KAKAO,2.06
5278,WAFLE FAMILIJNE 180G SMIETANKOWE,2.0366666666666697
5279,WAFLE GORALKI ARACHID 42 G,0.61
5280,WAFLE GORALKI CZEKOLADA 42 G,0.61
5281,WAFLE GORALKI O SMAKU WANILIOWYM 42 G,0.61
5282,WAFLE KWADRAT DESER 120 G,2.35
5283,WAFLE KWADRATY 130 G,2.28
5284,WAFLE NESQUIK 26 G,0.74
5285,WAFLE RYZOWE 100 G FIT,1.39
5286,WAFLE TORTOWE 160 G,1.97
5287,WAWEL CZEKOLADA MIETOWA 100G,1.75
5288,WEDEL CZEK GORZKA 100G,2.24
5289,WEDEL CZEK TRUSKAW 100G,2.35
5290,WEDEL CZEK.MLECZNA 100 G,2.50428571428571
5291,WEDEL PAWELEK ADVOCAT 45G,1.05
5292,WEDEL PAWELEK KAFFE LATTE45 G,1.05
5293,WEDEL PAWELEK TOFFI 45G,1.05
5294,WEDEL PTASIE KARMEL  380 G,9.59
5295,WEDEL PTASIE MLECZKO WANILIA 380 G,9.36
5296,ZAJAC FERRERO 60 G,6.29
5297,ZAJAC KINDER 55G,3.77
5298,ZAJAC MALY,1.19
5299,ZAJAC MA?Y 30 G,1.12
5300,ZAJAC MILKA 50 G,3.56
5301,ZAJAC ROOL,3.0
5302,ZAJACZEK NADZ Z CZEKOLADY 1 SZT,0.9387878787878792
5303,ZAJACZEK Z CZEKOLADY,2.03
5304,ZARODKI PRZENNE 150 G,2.2
5305,ZELKI KABLE DLUGIE,0.36
5306,ZELKI NIM 2 JOGURTOWE 100 G,2.12
5307,ZELKI NIMM 2 JOGURTOWE 100 G,2.12
5308,ZELKI NIMM2 SMIEJZELKI 100 G,2.12
5309,ZELUSIE JUTRZENKA 90GR MISKI,1.35
7037,ANDRUTY   FURMANIAK,0.68
7038,BABKA  KOWOLKA,5.545
7039,BABKA WANIL+SMIET 270 G,4.9
7040,BARON BOMBONIERKA 250 G,7.41
7041,BATON 7DAYS KAKAO W POLEWIE,0.59
7042,BATON IKAR XXL WAWEL,1.078
7043,BATON KINDER BUENO WHITE,1.81
7044,BATON KNOPERS 25G,0.8085185185185179
7045,BATON LION BIALY 43G,0.69
7046,BATON LION BLACK/WHITE 40 G,0.6415384615384621
