,name,unit_cogs
21826,HERBATA EXP.25T AKBAR,2.29
21827,HERBATA MELISA POSTI 20EX,1.12
21828,HERBATA MINUTKA EARL GREY 40 T,1.49
21829,HERBATA SAGA 20 EX OWOCE LESNE,3.37
21830,HERBATA SAGA MALINA 20 EX,3.47
21831,HERBATA VITAX OWOCE LESNE 24 EX,1.92
21832,JACOBS CRONAT GOLD 250G,8.78
21833,JACOBS KAWA ROZPUSZ.SLOIK 200G,14.63
21834,JACOBS KRONUNG 100G MIELONA,3.72
21835,JACOBS KRONUNG 250G,7.71090909090909
21836,KAKAO NESQUIK NESTLE 200G,4.5
21837,KAWA ASTRA 100G MIELONA,2.06
21838,KAWA ASTRA 275 G MIELONA,5.48
21839,KAWA INKA 150G KARTON,2.5525
21840,KAWA NESCAFE CLASSIC 100 G,8.73
21841,KAWA NESCAFE CREME 100GR ZAPAS,7.69
21842,KAWA WOSEBA GOLD 250G,4.65
21843,KAWA WOSEBA RODZINNA 80G,1.455
21844,KAWA ZBOZOWA ANATOL 84 G EX,1.97
21845,KNORR ZUPA GRZYBOWA 50 G,1.66
21846,LIPTON 25 EXP OFF LONDON,4.69
21847,LIPTON 50 EX,5.11
21848,MILKA MIKOLAJ 50 G,3.39
21849,PRIMA 100 G MIELONA,2.438
21850,PRIMA 250G NIEBIESKA,5.0925
21851,PRIMA 500G NIEBIESKA,10.69
21852,PRIMA SNIADANIOWA 100G SLOIK,4.31
21853,WARZYWA NA PATELNIE,4.0
