,name,unit_cogs
12653,MAKA WROCLAWSKA 1KG STOISLAW,1.72
12654,MAKA WROCLAWSKA BASIA 1 KG,1.93
12655,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,1.21
12656,MAKA ZIEMNIACZANA 500G NIECHLOW,1.52
12657,MAKARON ABAK BABUNI 250G 2 JAJ,1.49
12658,MAKARON CZANIECKI 250 G NITECZKA WALCOW,2.01
12659,MAKARON CZANIECKI 250G SWOJSKI,2.02
12660,MAKARON CZANIECKI NITKA WALCOWANA 500G,4.08
12661,MAKARON CZANIECKI RYZOWY 250 G,2.32
12662,MAKARON GWIAZDKI CZANIEC 250 G,1.09
12663,MAKARON KOLECZKI 250 G CZANIEC,1.09
12664,MAKARON NADODRZANSKI SWID.MA?Y 400G,1.19
12665,MAKARON POL MLYN 500 G NITKA DURUM,2.97
12666,MAKARON POL MLYN 500 G SWIDEREK DURUM,2.97
12667,MAKARON POL.MLYN SPAGHETTI 500G,2.97
12668,MAKARON POLSKIE MLYNY 500G PENNE DURUM,2.97
12669,MAKARON SARITA SWIDEREK 400G,1.4
12670,MAKARON SULMA GNIAZDKA 400G,2.02
12671,RYZ BRAZOWY 4*100G SARITA,1.66
12672,RYZ SARITA BIALY DLUGOZIAR. 4x100G KAR,1.4
12673,RYZ SARITA BIALY PARABOILED 4x100G KAR.,1.66
12674,RYZ SONKO  4X100G,1.78
12675,RYZ SONKO 4X100 PARABOLICZNY,2.15
12676,SALAMI 100 G DELIKATESOWE,3.0
12677,SONKO KASZA JECZMIENNA 4X100G WIEJSKA,1.35
12678,SONKO KASZA JECZMIENNA PERLOWA 4*100G,1.44
12679,WAFLE SUNNY 60G Z CEBULA,1.83
14719,BRANSOLETKA Z CUKIERKÓW,0.67
14720,CIASTKA DESIMO MARKIZY 160 G KAKAO,1.99
14721,DANIE KACHNY LECZO 500G,4.18
14722,KASZA JAGLANA 400 G,2.43
14723,KASZA JECZMIENNA 4*100 G SARITA,1.02
14724,KASZKA MANNA 400 G MELVIT,1.4
14725,KOTLIN KETCHUP 450 G MNIEJ KALORI,3.62
14726,KRAZKI RYZOWE 60 G,1.54
14727,MAK LUBELLA  ZIARNO SWIDERKI 400G,2.69
14728,MAK SULMA MUSZELKA 100% DURUM,2.3
14729,MAK SULMA NITKA ROSOLOWA 400G,2.11
14730,MAK SULMA NITKA SPAGHETTI 500G,2.62
14731,MAK ZLOTY LAN 500G  PENE,1.09
14732,MAK ZLOTY LAN KOLANKO DUZE 500 G,1.09
14733,MAK ZLOTY LAN MUSZELKA 500 G,1.09
14734,MAK ZLOTY LAN NITKA DOMOWA 250,1.01076923076923
14735,MAK ZLOTY LAN SPAGHETTI 500G,1.01
14736,MAK ZLOTY LAN SWIDERKI 500 G,1.0
14737,MAK.LUBELLA FALA 400G,2.34
14738,MAKA KOSZALINSKA  STOISLAW 1KG,1.72
14739,MAKA KRUPCZATKA  ZLOTY LAN TYP 450 1KG,1.36
14740,MAKA KRUPCZATKA BASIA 1 KG,1.93
14741,MAKA TORTOWA 1KG STOISLAW,1.96
14742,MAKA TORTOWA BASIA 1 KG,1.78
14743,MAKA WROCLAWSKA 1KG STOISLAW,1.72
14744,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,1.1554545454545502
14745,MAKA ZIEMNIACZANA 1KG,3.56
